Date,Channel,MKTer,Chiến dịch,Chi phí Marketing,Impression,Reach,Click,Share,Cmt,Inbox,Lead MKT,Đơn hàng,Doanh thu,Paid Revenue 1,Giá Lead,Đơn/Lead,CPM,CPC,"Giá Mess
(Cmt + Inbox)"
2020-08-29,FB,YenNguyen02,CVS,2659596,25239,22894,45,6,10,0,24,10,5115913.043478261,690000,110816.5,0,105376.44122191846,59102.13333333333,265959.6
2020-08-29,Google,TienTran,Search,547343,4114,0,157,0,0,0,8,7,3471304.347826087,0,68417.875,1,133043.99611084102,3486.2611464968154,0.0
2020-08-29,Google,TienTran,Discovery,391280,21686,0,781,0,0,0,1,1,499000.0,0,391280.0,1,18042.97703587568,500.9987195902689,0.0
2020-08-29,Google,TienTran,PerMax,196022,8606,0,58,0,0,0,2,2,998000.0,0,98011.0,1,22777.36462932837,3379.689655172414,0.0
2020-08-29,Google,TienTran,Guu-Search,25708,286,0,8,0,0,0,0,0,0.0,0,0.0,0,89888.11188811189,3213.5,0.0
2020-08-29,Google,TienTran,Guu-Discovery,171786,8371,0,349,0,0,0,1,1,499000.0,0,171786.0,1,20521.562537331265,492.2234957020057,0.0
2020-08-29,Google,TienTran,Guu-PerMax,230139,6553,0,64,0,0,0,3,2,998000.0,0,76713.0,1,35119.639859606286,3595.921875,0.0
2020-08-29,Google,DucVu,Brand,109506,4677,0,58,0,0,0,0,0,0.0,0,0.0,0,23413.72674791533,1888.0344827586207,0.0
2020-08-30,FB,DucVu,CVS,0,0,0,0,0,0,0,6,1,998000.0,0,0.0,0,0.0,0.0,0.0
2020-08-30,FB,DucVu,Mess,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-30,FB,DucVu,Brand,853072,171398,138528,39,1,1,0,0,0,0.0,0,0.0,0,4977.140923464684,21873.641025641027,853072.0
2020-08-30,FB,NgocNgo,CVS,32088329,0,0,0,0,0,0,212,160,81615217.39130434,1879000,151360.04245283018,1,0.0,0.0,0.0
2020-08-30,FB,NhiLanh,Brand,0,0,0,0,0,0,0,2,1,499000.0,0,0.0,0,0.0,0.0,0.0
2020-08-30,FB,GiangPhan,CVS,2378285,17112,14761,67,5,5,0,11,9,4425913.043478261,0,216207.7272727273,1,138983.46189808322,35496.79104477612,475657.0
2020-08-30,FB,TungTran,CVS,2146090,18159,14698,126,5,13,0,18,13,6465304.347826087,0,119227.22222222222,1,118183.27000385484,17032.460317460318,165083.84615384616
2020-08-30,FB,YenNguyen02,CVS,0,0,0,0,0,0,0,4,2,998000.0,0,0.0,0,0.0,0.0,0.0
2020-08-30,Google,TienTran,Search,628632,3935,0,141,0,0,0,4,3,1475304.347826087,0,157158.0,1,159754.00254129607,4458.382978723404,0.0
2020-08-30,Google,TienTran,Discovery,367494,21405,0,799,0,0,0,0,0,0.0,0,0.0,0,17168.605466012614,459.9424280350438,0.0
2020-08-30,Google,TienTran,PerMax,155952,9197,0,74,0,0,0,1,1,499000.0,0,155952.0,1,16956.833750135913,2107.45945945946,0.0
2020-08-30,Google,TienTran,Guu-Search,24886,349,0,6,0,0,0,0,0,0.0,0,0.0,0,71306.59025787967,4147.666666666667,0.0
2020-08-30,Google,TienTran,Guu-Discovery,130870,6624,0,259,0,0,0,2,1,499000.0,0,65435.0,0,19756.94444444444,505.2895752895753,0.0
2020-08-30,Google,TienTran,Guu-PerMax,168786,6691,0,62,0,0,0,3,3,1497000.0,0,56262.0,1,25225.82573606337,2722.3548387096776,0.0
2020-08-30,Google,DucVu,Brand,107709,4560,0,54,0,0,0,0,0,0.0,0,0.0,0,23620.394736842103,1994.611111111111,0.0
2020-08-31,FB,DucVu,CVS,26582840,0,0,0,0,0,0,153,118,61119260.86956522,0,173744.0522875817,1,0.0,0.0,0.0
2020-08-31,FB,DucVu,Mess,0,0,0,0,0,0,0,4,1,499000.0,499000,0.0,0,0.0,0.0,0.0
2020-08-31,FB,DucVu,Brand,854196,177365,144096,55,1,2,0,0,0,0.0,0,0.0,0,4816.034730640205,15530.836363636365,427098.0
2020-08-31,FB,NgocNgo,CVS,0,0,0,0,0,0,0,4,3,1475304.347826087,0,0.0,1,0.0,0.0,0.0
2020-08-31,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-31,FB,GiangPhan,CVS,979122,4955,4481,5,2,1,0,9,6,2972304.347826087,0,108791.33333333331,1,197602.8254288597,195824.4,979122.0
2020-08-31,FB,TungTran,CVS,2165842,18843,15689,38,4,13,0,12,9,4542956.521739131,0,180486.8333333333,1,114941.46367351271,56995.84210526316,166603.23076923078
2020-08-31,FB,YenNguyen02,CVS,279414,2792,2606,7,0,0,0,1,0,0.0,0,279414.0,0,100076.64756446992,39916.28571428572,0.0
2020-08-31,Google,TienTran,Search,485546,3791,0,146,0,0,0,3,2,976304.3478260868,0,161848.66666666666,1,128078.60722764445,3325.657534246576,0.0
2020-08-31,Google,TienTran,Discovery,268122,21260,0,771,0,0,0,8,7,3493000.0,0,33515.25,1,12611.571025399811,347.75875486381324,0.0
2020-08-31,Google,TienTran,PerMax,171390,7426,0,61,0,0,0,0,0,0.0,0,0.0,0,23079.71990304336,2809.6721311475408,0.0
2020-08-31,Google,TienTran,Guu-Search,27202,296,0,14,0,0,0,0,0,0.0,0,0.0,0,91898.64864864864,1943.0,0.0
2020-08-31,Google,TienTran,Guu-Discovery,127760,7923,0,288,0,0,0,2,1,499000.0,0,63880.0,0,16125.20509907863,443.6111111111111,0.0
2020-08-31,Google,TienTran,Guu-PerMax,201336,6121,0,77,0,0,0,2,2,976304.3478260868,0,100668.0,1,32892.66459728803,2614.753246753247,0.0
2020-08-31,Google,DucVu,Brand,100464,4289,0,39,0,0,0,0,0,0.0,0,0.0,0,23423.64187456284,2576.0,0.0
2020-09-01,FB,DucVu,CVS,15291132,0,0,0,0,0,0,115,88,43577695.65217392,38423000,132966.3652173913,1,0.0,0.0,0.0
2020-09-01,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-01,FB,DucVu,Brand,841572,207530,164066,58,1,1,0,0,0,0.0,0,0.0,0,4055.182383269889,14509.862068965518,841572.0
2020-09-01,FB,NgocNgo,CVS,0,0,0,0,0,0,0,2,1,499000.0,499000,0.0,0,0.0,0.0,0.0
2020-09-01,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-01,FB,GiangPhan,CVS,930912,6847,6373,9,2,4,0,4,4,1996000.0,1996000,232728.0,1,135959.1061778881,103434.66666666669,232728.0
2020-09-01,FB,TungTran,CVS,1972620,20712,17480,121,8,13,0,20,17,8461304.347826088,7984000,98631.0,1,95240.4403244496,16302.644628099171,151740.0
2020-09-01,FB,YenNguyen02,CVS,223670,2310,2178,4,1,0,0,2,1,499000.0,499000,111835.0,0,96826.83982683985,55917.5,0.0
2020-09-01,Google,TienTran,Search,274739,3320,0,100,0,0,0,1,1,499000.0,499000,274739.0,1,82752.7108433735,2747.39,0.0
2020-09-01,Google,TienTran,Discovery,387574,26580,0,989,0,0,0,6,5,2451608.695652174,1497000,64595.66666666666,1,14581.414597441686,391.8847320525784,0.0
2020-09-01,Google,TienTran,PerMax,171390,12186,0,117,0,0,0,2,2,976304.3478260868,499000,85695.0,1,14064.500246184143,1464.871794871795,0.0
2020-09-01,Google,TienTran,Guu-Search,12749,212,0,8,0,0,0,0,0,0.0,0,0.0,0,60136.79245283019,1593.625,0.0
2020-09-01,Google,TienTran,Guu-Discovery,171999,11687,0,390,0,0,0,1,1,499000.0,499000,171999.0,1,14717.12158808933,441.0230769230769,0.0
2020-09-01,Google,TienTran,Guu-PerMax,256361,4643,0,95,0,0,0,0,0,0.0,0,0.0,0,55214.51647641611,2698.536842105263,0.0
2020-09-01,Google,DucVu,Brand,121862,5338,0,70,0,0,0,0,0,0.0,0,0.0,0,22829.14949419258,1740.8857142857144,0.0
2020-09-02,FB,DucVu,CVS,15747927,0,0,0,0,0,0,149,110,54811782.608695656,51089000,105690.78523489932,1,0.0,0.0,0.0
2020-09-02,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-02,FB,DucVu,Brand,809590,238929,186912,59,0,3,0,0,0,0.0,0,0.0,0,3388.412457257177,13721.86440677966,269863.3333333333
2020-09-02,FB,NgocNgo,CVS,0,0,0,0,0,0,0,12,9,4469304.347826087,3992000,0.0,1,0.0,0.0,0.0
2020-09-02,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-02,FB,GiangPhan,CVS,1428539,9609,8302,28,3,2,0,9,8,3970304.347826087,2994000,158726.55555555556,1,148666.77073576854,51019.25,714269.5
2020-09-02,FB,TungTran,CVS,1202707,13649,11596,55,6,12,0,1,1,499000.0,499000,1202707.0,1,88116.85837790315,21867.4,100225.58333333331
2020-09-02,FB,YenNguyen02,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-02,Google,TienTran,Search,319547,3567,0,115,0,0,0,1,0,0.0,0,319547.0,0,89584.24446313428,2778.669565217391,0.0
2020-09-02,Google,TienTran,Discovery,406125,24817,0,905,0,0,0,1,1,477304.347826087,0,406125.0,1,16364.79026473788,448.7569060773481,0.0
2020-09-02,Google,TienTran,PerMax,161015,9855,0,79,0,0,0,0,0,0.0,0,0.0,0,16338.406900050735,2038.1645569620248,0.0
2020-09-02,Google,TienTran,Guu-Search,52969,331,0,14,0,0,0,0,0,0.0,0,0.0,0,160027.19033232628,3783.5,0.0
2020-09-02,Google,TienTran,Guu-Discovery,164342,9994,0,346,0,0,0,3,3,1475304.347826087,998000,54780.66666666666,1,16444.066439863916,474.9768786127168,0.0
2020-09-02,Google,TienTran,Guu-PerMax,229246,9542,0,137,0,0,0,0,0,0.0,0,0.0,0,24024.942360092227,1673.3284671532847,0.0
2020-09-02,Google,DucVu,Brand,126322,5155,0,88,0,0,0,0,0,0.0,0,0.0,0,24504.75266731329,1435.4772727272727,0.0
2020-09-03,FB,DucVu,CVS,20251340,0,0,0,0,0,0,132,98,48207739.13043478,43912000,153419.24242424243,1,0.0,0.0,0.0
2020-09-03,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-03,FB,DucVu,Brand,868292,251482,198977,70,0,2,0,0,0,0.0,0,0.0,0,3452.7003920757747,12404.171428571428,434146.0
2020-09-03,FB,NgocNgo,CVS,0,0,0,0,0,0,0,8,5,2495000.0,2495000,0.0,1,0.0,0.0,0.0
2020-09-03,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-03,FB,GiangPhan,CVS,1276476,6439,5578,32,3,4,0,7,7,3493000.0,3493000,182353.7142857143,1,198241.3418232645,39889.875,319119.0
2020-09-03,FB,TungTran,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-03,FB,YenNguyen02,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-03,Google,TienTran,Search,326251,3508,0,107,0,0,0,2,2,998000.0,998000,163125.5,1,93001.99543899656,3049.07476635514,0.0
2020-09-03,Google,TienTran,Discovery,379354,20204,0,840,0,0,0,3,2,976304.3478260868,499000,126451.33333333331,1,18776.18293407246,451.6119047619048,0.0
2020-09-03,Google,TienTran,PerMax,219485,8342,0,58,0,0,0,2,2,998000.0,998000,109742.5,1,26310.83672980101,3784.2241379310335,0.0
2020-09-03,Google,TienTran,Guu-Search,17424,366,0,10,0,0,0,0,0,0.0,0,0.0,0,47606.557377049176,1742.4,0.0
2020-09-03,Google,TienTran,Guu-Discovery,163930,9057,0,358,0,0,0,0,0,0.0,0,0.0,0,18099.812299878547,457.9050279329609,0.0
2020-09-03,Google,TienTran,Guu-PerMax,202164,8778,0,94,0,0,0,1,1,499000.0,499000,202164.0,1,23030.75871496924,2150.68085106383,0.0
2020-09-03,Google,DucVu,Brand,127916,5564,0,68,0,0,0,0,0,0.0,0,0.0,0,22989.93529834652,1881.117647058824,0.0
2020-09-04,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,88918.04822908818,14202.247025892231,179601.86725663717
2020-09-04,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-04,FB,DucVu,Brand,856540,228690,184164,54,1,2,0,0,0,0.0,0,0.0,0,3745.4195636013815,15861.851851851852,428270.0
2020-09-04,FB,NgocNgo,CVS,20295011,228244,213286,1429,145,113,0,154,121,60698130.43478261,57357000,0.0,1,0.0,0.0,0.0
2020-09-04,FB,NhiLanh,Brand,0,0,0,0,0,0,0,1,1,477304.347826087,0,0.0,1,0.0,0.0,0.0
2020-09-04,FB,GiangPhan,CVS,1319502,6535,5636,28,1,5,0,5,4,1996000.0,1996000,263900.4,1,201913.0833970926,47125.07142857143,263900.4
2020-09-04,FB,TungTran,CVS,1698696,31802,26601,124,12,15,0,8,7,3493000.0,3493000,212337.0,1,53414.75378906987,13699.16129032258,113246.4
2020-09-04,FB,YenNguyen02,CVS,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-04,Google,TienTran,Search,362156,3525,0,123,0,0,0,0,0,0.0,0,0.0,0,102739.29078014183,2944.357723577236,0.0
2020-09-04,Google,TienTran,Discovery,379354,28173,0,1067,0,0,0,2,2,998000.0,998000,189677.0,1,13465.161679622332,355.5332708528585,0.0
2020-09-04,Google,TienTran,PerMax,232455,12715,0,116,0,0,0,1,1,499000.0,499000,232455.0,1,18281.950452221787,2003.9224137931035,0.0
2020-09-04,Google,TienTran,Guu-Search,14304,405,0,6,0,0,0,0,0,0.0,0,0.0,0,35318.51851851852,2384.0,0.0
2020-09-04,Google,TienTran,Guu-Discovery,163052,10921,0,391,0,0,0,0,0,0.0,0,0.0,0,14930.134603058328,417.0127877237852,0.0
2020-09-04,Google,TienTran,Guu-PerMax,235356,10774,0,99,0,0,0,1,1,477304.347826087,0,235356.0,1,21844.81158344162,2377.333333333333,0.0
2020-09-04,Google,DucVu,Brand,127370,5478,0,71,0,0,0,0,0,0.0,0,0.0,0,23251.186564439573,1793.943661971831,0.0
2020-09-05,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0.0,0,18939471.0,0,0.0,0.0,0.0
2020-09-05,FB,DucVu,Mess,0,0,0,0,0,0,0,2,1,499000.0,499000,0.0,0,0.0,0.0,0.0
2020-09-05,FB,DucVu,Brand,853807,209631,174055,52,1,0,0,0,0,0.0,0,0.0,0,4072.9042937351824,16419.365384615383,0.0
2020-09-05,FB,NgocNgo,CVS,18939471,0,0,0,0,0,0,107,79,39247434.782608695,35429000,0.0,1,0.0,0.0,0.0
2020-09-05,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-05,FB,GiangPhan,CVS,783312,3815,3367,11,1,4,0,3,0,0.0,0,261104.0,0,205324.24639580605,71210.18181818182,195828.0
2020-09-05,FB,TungTran,CVS,2137733,29274,23480,88,6,13,0,15,12,5988000.0,5988000,142515.53333333333,1,73024.97096399535,24292.420454545456,164441.0
2020-09-05,FB,YenNguyen02,CVS,198945,3903,3708,5,1,0,0,2,2,998000.0,998000,99472.5,1,50972.328977709454,39789.0,0.0
2020-09-05,Google,TienTran,Search,478786,3239,0,127,0,0,0,5,5,2473304.347826087,1996000,95757.2,1,147819.0799629515,3769.968503937008,0.0
2020-09-05,Google,TienTran,Discovery,398054,29257,0,1064,0,0,0,4,3,1475304.347826087,998000,99513.5,1,13605.427760877736,374.1109022556391,0.0
2020-09-05,Google,TienTran,PerMax,214124,9733,0,85,0,0,0,0,0,0.0,0,0.0,0,21999.794513510737,2519.105882352941,0.0
2020-09-05,Google,TienTran,Guu-Search,40693,359,0,9,0,0,0,0,0,0.0,0,0.0,0,113350.9749303621,4521.444444444444,0.0
2020-09-05,Google,TienTran,Guu-Discovery,163637,12860,0,424,0,0,0,0,0,0.0,0,0.0,0,12724.494556765165,385.936320754717,0.0
2020-09-05,Google,TienTran,Guu-PerMax,217952,10782,0,116,0,0,0,2,2,998000.0,998000,108976.0,1,20214.431459840474,1878.896551724138,0.0
2020-09-05,Google,DucVu,Brand,127124,5467,0,65,0,0,0,0,0,0.0,0,0.0,0,23252.972379732942,1955.753846153846,0.0
2020-09-06,FB,DucVu,CVS,0,0,0,0,0,0,0,1,1,499000.0,499000,13924085.0,1,90855.07255833378,17383.37702871411,257853.425925926
2020-09-06,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-06,FB,DucVu,Brand,855386,190017,154859,51,0,4,0,0,0,0.0,0,0.0,0,4501.628801633538,16772.274509803923,213846.5
2020-09-06,FB,NgocNgo,CVS,13924085,153256,142046,801,74,54,0,96,72,36122217.39130434,34213000,0.0,1,0.0,0.0,0.0
2020-09-06,FB,NhiLanh,Brand,0,0,0,0,0,0,0,1,1,499000.0,499000,0.0,1,0.0,0.0,0.0
2020-09-06,FB,GiangPhan,CVS,819906,8142,7096,25,0,2,0,4,2,998000.0,998000,204976.5,0,100700.81061164332,32796.24,409953.0
2020-09-06,FB,TungTran,CVS,2022729,23530,19285,83,5,18,0,20,19,11082217.391304348,9173000,101136.45,1,85963.8334041649,24370.22891566265,112373.83333333331
2020-09-06,FB,YenNguyen02,CVS,557329,6004,5404,9,0,0,0,4,4,1996000.0,1996000,139332.25,1,92826.28247834776,61925.444444444445,0.0
2020-09-06,Google,TienTran,Search,526276,3699,0,140,0,0,0,1,1,499000.0,499000,526276.0,1,142275.20951608542,3759.114285714286,0.0
2020-09-06,Google,TienTran,Discovery,321651,24248,0,891,0,0,0,5,4,1974304.347826087,1497000,64330.2,1,13265.052787858793,361.0,0.0
2020-09-06,Google,TienTran,PerMax,219293,10964,0,102,0,0,0,2,2,998000.0,998000,109646.5,1,20001.18569865013,2149.93137254902,0.0
2020-09-06,Google,TienTran,Guu-Search,13768,311,0,7,0,0,0,0,0,0.0,0,0.0,0,44270.09646302251,1966.857142857143,0.0
2020-09-06,Google,TienTran,Guu-Discovery,159908,11066,0,389,0,0,0,0,0,0.0,0,0.0,0,14450.38857762516,411.0745501285347,0.0
2020-09-06,Google,TienTran,Guu-PerMax,174208,5709,0,58,0,0,0,0,0,0.0,0,0.0,0,30514.6260290769,3003.586206896552,0.0
2020-09-06,Google,DucVu,Brand,126694,5485,0,53,0,0,0,0,0,0.0,0,0.0,0,23098.268003646303,2390.4528301886794,0.0
2020-09-07,FB,DucVu,CVS,0,0,0,0,0,0,0,3,1,499000.0,499000,0.0,0,0.0,0.0,0.0
2020-09-07,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-07,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-07,FB,NgocNgo,CVS,17593754,0,0,0,0,0,0,130,109,54865043.47826087,50092000,135336.56923076924,1,0.0,0.0,0.0
2020-09-07,FB,NhiLanh,Brand,0,0,0,0,0,0,0,2,1,499000.0,499000,0.0,0,0.0,0.0,0.0
2020-09-07,FB,GiangPhan,CVS,2211794,27610,22648,103,7,2,0,16,16,7897217.391304348,5988000,138237.125,1,80108.43897138718,21473.72815533981,1105897.0
2020-09-07,FB,TungTran,CVS,2553389,23822,19141,75,9,13,0,18,15,7980913.043478261,6549000,141854.94444444444,1,107186.17244563848,34045.18666666667,196414.53846153847
2020-09-07,FB,YenNguyen02,CVS,1242960,13694,12216,48,1,1,0,9,9,4682000.0,4682000,138106.66666666666,1,90766.75916459764,25895.0,1242960.0
2020-09-07,Google,TienTran,Search,627848,4143,0,178,0,0,0,6,6,2994000.0,2994000,104641.33333333331,1,151544.29157615255,3527.23595505618,0.0
2020-09-07,Google,TienTran,Discovery,438813,24329,0,961,0,0,0,3,3,1475304.347826087,998000,146271.0,1,18036.6229602532,456.62122788761707,0.0
2020-09-07,Google,TienTran,PerMax,170387,8393,0,70,0,0,0,2,2,998000.0,998000,85193.5,1,20301.08423686405,2434.1,0.0
2020-09-07,Google,TienTran,Guu-Search,28929,388,0,9,0,0,0,0,0,0.0,0,0.0,0,74559.27835051547,3214.333333333333,0.0
2020-09-07,Google,TienTran,Guu-Discovery,203022,11962,0,445,0,0,0,1,1,499000.0,499000,203022.0,1,16972.245443905704,456.22921348314605,0.0
2020-09-07,Google,TienTran,Guu-PerMax,213215,9441,0,84,0,0,0,1,1,499000.0,499000,213215.0,1,22583.94237898528,2538.2738095238096,0.0
2020-09-07,Google,DucVu,Brand,126707,5461,0,77,0,0,0,0,0,0.0,0,0.0,0,23202.160776414577,1645.5454545454545,0.0
2020-09-08,FB,DucVu,CVS,0,0,0,0,0,0,0,2,2,998000.0,998000,7935825.0,1,77879.70382292183,17913.82618510158,226737.8571428572
2020-09-08,FB,DucVu,Mess,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-08,FB,DucVu,Brand,1021237,42569,40736,69,2,2,0,0,0,0.0,0,0.0,0,23990.157156616315,14800.536231884058,510618.5
2020-09-08,FB,NgocNgo,CVS,15871650,203797,188418,886,88,70,0,99,76,38835217.39130434,36926000,0.0,1,0.0,0.0,0.0
2020-09-08,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-08,FB,GiangPhan,CVS,2723898,46913,41584,110,10,10,0,14,12,5922913.043478261,4491000,194564.14285714287,1,58062.75446038412,24762.70909090909,272389.8
2020-09-08,FB,TungTran,CVS,1410599,14540,11600,62,10,5,0,7,6,2994000.0,2994000,201514.14285714287,1,97015.06189821185,22751.59677419355,282119.8
2020-09-08,FB,YenNguyen02,CVS,1103020,11568,9731,50,3,1,0,6,5,2473304.347826087,1996000,183836.66666666663,1,95350.96818810512,22060.4,1103020.0
2020-09-08,Google,TienTran,Search,537728,4143,0,173,0,0,0,5,4,1974304.347826087,1497000,107545.6,1,129791.93820902728,3108.254335260116,0.0
2020-09-08,Google,TienTran,Discovery,430159,27212,0,944,0,0,0,3,3,1475304.347826087,998000,143386.33333333334,1,15807.695134499489,455.676906779661,0.0
2020-09-08,Google,TienTran,PerMax,296536,11390,0,97,0,0,0,2,2,998000.0,998000,148268.0,1,26034.76733977173,3057.072164948453,0.0
2020-09-08,Google,TienTran,Guu-Search,20093,313,0,9,0,0,0,0,0,0.0,0,0.0,0,64194.88817891375,2232.555555555556,0.0
2020-09-08,Google,TienTran,Guu-Discovery,193456,15701,0,535,0,0,0,1,0,0.0,0,193456.0,0,12321.253423348831,361.6,0.0
2020-09-08,Google,TienTran,Guu-PerMax,163372,6805,0,64,0,0,0,2,1,499000.0,499000,81686.0,0,24007.64144011756,2552.6875,0.0
2020-09-08,Google,DucVu,Brand,126058,5436,0,73,0,0,0,0,0,0.0,0,0.0,0,23189.477557027225,1726.8219178082193,0.0
2020-09-09,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,129017.3144026987,19629.341740226988,225595.1884057971
2020-09-09,FB,DucVu,Mess,0,0,0,0,0,0,0,2,1,499000.0,499000,0.0,0,0.0,0.0,0.0
2020-09-09,FB,DucVu,Brand,566813,98188,79216,32,0,1,0,0,0,0.0,0,0.0,0,5772.731902065425,17712.90625,566813.0
2020-09-09,FB,NgocNgo,CVS,15566068,120651,108257,793,69,69,0,92,61,30113916.304347828,18450525,0.0,1,0.0,0.0,0.0
2020-09-09,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-09,FB,GiangPhan,CVS,2541631,31136,27936,85,5,7,0,10,6,3684000.0,3185000,254163.1,1,81629.97816032887,29901.54117647059,363090.1428571429
2020-09-09,FB,TungTran,CVS,1837774,24612,20024,68,8,10,0,7,3,1996000.0,1996000,262539.14285714284,0,74669.83585242971,27026.08823529412,183777.4
2020-09-09,FB,YenNguyen02,CVS,1490063,19123,16448,57,0,2,0,12,10,4946608.695652174,2495000,124171.91666666669,1,77919.9393400617,26141.45614035088,745031.5
2020-09-09,Google,TienTran,Search,547101,3939,0,128,0,0,0,3,1,499000.0,0,182367.0,0,138893.3739527799,4274.2265625,0.0
2020-09-09,Google,TienTran,Discovery,437752,28022,0,1028,0,0,0,2,1,499000.0,499000,218876.0,0,15621.725786881736,425.8287937743191,0.0
2020-09-09,Google,TienTran,PerMax,295235,10042,0,86,0,0,0,2,1,499000.0,499000,147617.5,0,29400.019916351324,3432.9651162790697,0.0
2020-09-09,Google,TienTran,Guu-Search,39134,334,0,14,0,0,0,0,0,0.0,0,0.0,0,117167.66467065868,2795.285714285714,0.0
2020-09-09,Google,TienTran,Guu-Discovery,200135,12286,0,441,0,0,0,1,1,499000.0,0,200135.0,1,16289.679309783494,453.8208616780045,0.0
2020-09-09,Google,TienTran,Guu-PerMax,231154,8944,0,94,0,0,0,2,2,998000.0,998000,115577.0,1,25844.5885509839,2459.0851063829787,0.0
2020-09-09,Google,DucVu,Brand,127445,5493,0,72,0,0,0,0,0,0.0,0,0.0,0,23201.34716912434,1770.0694444444443,0.0
2020-09-10,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,65352.72385193287,15005.33707025411,198783.57425742573
2020-09-10,FB,DucVu,Mess,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-10,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-10,FB,NgocNgo,CVS,20077141,307212,265864,1338,108,101,0,111,84,41720739.13043478,36427000,0.0,1,0.0,0.0,0.0
2020-09-10,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-09-10,FB,GiangPhan,CVS,2650422,43386,37163,101,4,10,0,13,13,6421913.043478261,4990000,203878.61538461532,1,61089.337574332734,26241.80198019802,265042.2
2020-09-10,FB,TungTran,CVS,1643534,21530,16465,72,11,10,0,10,8,3970304.347826087,3493000,164353.4,1,76336.92522062239,22826.86111111111,164353.4
2020-09-10,FB,YenNguyen02,CVS,967558,15932,14300,49,1,1,0,5,5,2473304.347826087,1996000,193511.6,1,60730.479538036656,19746.081632653066,967558.0
2020-09-10,Google,TienTran,Search,594432,4013,0,176,0,0,0,1,0,0.0,0,594432.0,0,148126.58858709194,3377.454545454545,0.0
2020-09-10,Google,TienTran,Discovery,439733,26512,0,991,0,0,0,4,3,1453608.6956521738,499000,109933.25,1,16586.187386843692,443.7265388496468,0.0
2020-09-10,Google,TienTran,PerMax,289244,11639,0,97,0,0,0,2,2,976304.3478260868,499000,144622.0,1,24851.2758828078,2981.896907216495,0.0
2020-09-10,Google,TienTran,Guu-Search,39182,295,0,11,0,0,0,0,0,0.0,0,0.0,0,132820.33898305084,3562.0,0.0
2020-09-10,Google,TienTran,Guu-Discovery,193006,11117,0,413,0,0,0,0,0,0.0,0,0.0,0,17361.338490599985,467.3268765133172,0.0
2020-09-10,Google,TienTran,Guu-PerMax,235302,9099,0,87,0,0,0,0,0,0.0,0,0.0,0,25860.20441806792,2704.620689655173,0.0
2020-09-10,Google,DucVu,Brand,125779,5458,0,77,0,0,0,0,0,0.0,0,0.0,0,23044.888237449617,1633.4935064935064,0.0
